set A := A B C D E F G H I J K L M N O P Q R S T U V X Z AA AB AC AD AE AF AG AH AI AJ AK AL AM AN AO AP AQ AR AS AT AU AV AX AZ;

param RetMat: A B C D E F G H I J K L M N O P Q R S T U V X Z AA AB AC AD AE AF AG AH AI AJ AK AL AM AN AO AP AQ AR AS AT AU AV AX AZ :=
52 	0.0038	0.3695	0.1265	0.0344 0.0038	0.3695	0.1265	0.0344 0.0038	0.3695	0.1265	0.0344 0.0038	0.3695	0.1265	0.0344 0.0038	0.3695	0.1265	0.0344 0.0038	0.3695	0.1265	0.0344 0.0038	0.3695	0.1265	0.0344 0.0038	0.3695	0.1265	0.0344 0.0038	0.3695	0.1265	0.0344 0.0038	0.3695	0.1265	0.0344 0.0038	0.3695	0.1265	0.0344 0.0038	0.3695	0.1265	0.0344
53 	-0.0599	-0.1357	0.1045	0.0462 -0.0599	-0.1357	0.1045	0.0462 -0.0599	-0.1357	0.1045	0.0462 -0.0599	-0.1357	0.1045	0.0462 -0.0599	-0.1357	0.1045	0.0462 -0.0599	-0.1357	0.1045	0.0462 -0.0599	-0.1357	0.1045	0.0462 -0.0599	-0.1357	0.1045	0.0462 -0.0599	-0.1357	0.1045	0.0462 -0.0599	-0.1357	0.1045	0.0462 -0.0599	-0.1357	0.1045	0.0462 -0.0599	-0.1357	0.1045	0.0462
54 	-0.1795	-0.0904	-0.0654	0.0398 -0.1795	-0.0904	-0.0654	0.0398 -0.1795	-0.0904	-0.0654	0.0398 -0.1795	-0.0904	-0.0654	0.0398 -0.1795	-0.0904	-0.0654	0.0398 -0.1795	-0.0904	-0.0654	0.0398 -0.1795	-0.0904	-0.0654	0.0398 -0.1795	-0.0904	-0.0654	0.0398 -0.1795	-0.0904	-0.0654	0.0398 -0.1795	-0.0904	-0.0654	0.0398 -0.1795	-0.0904	-0.0654	0.0398 -0.1795	-0.0904	-0.0654	0.0398
55 	-0.4472	-0.3103	-0.1995	-0.0862 -0.4472	-0.3103	-0.1995	-0.0862 -0.4472	-0.3103	-0.1995	-0.0862 -0.4472	-0.3103	-0.1995	-0.0862 -0.4472	-0.3103	-0.1995	-0.0862 -0.4472	-0.3103	-0.1995	-0.0862 -0.4472	-0.3103	-0.1995	-0.0862 -0.4472	-0.3103	-0.1995	-0.0862 -0.4472	-0.3103	-0.1995	-0.0862 -0.4472	-0.3103	-0.1995	-0.0862 -0.4472	-0.3103	-0.1995	-0.0862 -0.4472	-0.3103	-0.1995	-0.0862
56 	0.0072	0.1483	0.2308	0.0891 0.0072	0.1483	0.2308	0.0891 0.0072	0.1483	0.2308	0.0891 0.0072	0.1483	0.2308	0.0891 0.0072	0.1483	0.2308	0.0891 0.0072	0.1483	0.2308	0.0891 0.0072	0.1483	0.2308	0.0891 0.0072	0.1483	0.2308	0.0891 0.0072	0.1483	0.2308	0.0891 0.0072	0.1483	0.2308	0.0891 0.0072	0.1483	0.2308	0.0891 0.0072	0.1483	0.2308	0.0891
57 	0.6517	0.1258	0.1024	0.0425 0.6517	0.1258	0.1024	0.0425 0.6517	0.1258	0.1024	0.0425 0.6517	0.1258	0.1024	0.0425 0.6517	0.1258	0.1024	0.0425 0.6517	0.1258	0.1024	0.0425 0.6517	0.1258	0.1024	0.0425 0.6517	0.1258	0.1024	0.0425 0.6517	0.1258	0.1024	0.0425 0.6517	0.1258	0.1024	0.0425 0.6517	0.1258	0.1024	0.0425 0.6517	0.1258	0.1024	0.0425
58 	-0.1539	-0.2361	0.0522	0.1479 -0.1539	-0.2361	0.0522	0.1479 -0.1539	-0.2361	0.0522	0.1479 -0.1539	-0.2361	0.0522	0.1479 -0.1539	-0.2361	0.0522	0.1479 -0.1539	-0.2361	0.0522	0.1479 -0.1539	-0.2361	0.0522	0.1479 -0.1539	-0.2361	0.0522	0.1479 -0.1539	-0.2361	0.0522	0.1479 -0.1539	-0.2361	0.0522	0.1479 -0.1539	-0.2361	0.0522	0.1479 -0.1539	-0.2361	0.0522	0.1479
59 	0.0981	0.0554	0.1166	0.0536 0.0981	0.0554	0.1166	0.0536 0.0981	0.0554	0.1166	0.0536 0.0981	0.0554	0.1166	0.0536 0.0981	0.0554	0.1166	0.0536 0.0981	0.0554	0.1166	0.0536 0.0981	0.0554	0.1166	0.0536 0.0981	0.0554	0.1166	0.0536 0.0981	0.0554	0.1166	0.0536 0.0981	0.0554	0.1166	0.0536 0.0981	0.0554	0.1166	0.0536 0.0981	0.0554	0.1166	0.0536
60 	0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954
61 	0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954
62 	0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954
63 	0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954
64 	0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954
65 	0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954
66 	0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954
67 	0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954 0.2969	0.3092	-0.0715	-0.0954
